face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,real_age,age_group_merged
detected_faces_fgnet/014A14_face0.JPG,White,White,Male,20-29,"[8.9316064e-01 4.4690878e-05 4.1643012e-02 2.0956100e-04 4.0065148e-04
 3.5149246e-02 2.9392298e-02]",[9.9427015e-01 1.9412117e-05 1.7283365e-04 5.5375379e-03],[0.7393976  0.26060247],"[2.76303792e-04 2.86101270e-02 2.59605944e-01 3.94339949e-01
 2.62580276e-01 5.20726405e-02 2.40336871e-03 1.01105128e-04
 1.03322245e-05]",14.0,20-39
detected_faces_fgnet/017A29_face0.JPG,White,White,Male,30-39,"[9.5305598e-01 4.9043651e-06 1.1776733e-02 3.5037653e-04 3.3120430e-04
 1.3781976e-03 3.3102512e-02]",[9.9527282e-01 7.0835131e-06 2.7491656e-04 4.4451449e-03],[9.9999839e-01 1.6073502e-06],"[8.6503132e-07 6.4247695e-05 1.3908900e-02 3.0435687e-01 5.9902102e-01
 8.2137473e-02 5.0747831e-04 3.0458427e-06 2.9357887e-08]",29.0,20-39
detected_faces_fgnet/049A05_face0.JPG,White,White,Male,3-9,"[9.2709196e-01 2.5159231e-06 1.4416401e-02 1.6688935e-05 3.2085121e-05
 9.7256896e-05 5.8343042e-02]",[9.9979311e-01 4.1579888e-06 4.0939940e-05 1.6193782e-04],[0.6877293 0.3122707],"[8.9683887e-03 9.1260594e-01 7.7376723e-02 3.9110595e-04 3.2461260e-04
 3.0835316e-04 2.1804159e-05 2.5523329e-06 5.1911110e-07]",5.0,0-9
detected_faces_fgnet/075A08_face0.JPG,White,White,Male,3-9,"[5.1564592e-01 6.0773393e-05 4.5113206e-02 2.5069698e-05 4.8358717e-05
 1.1249131e-03 4.3798178e-01]",[9.9449766e-01 1.4065730e-04 1.2960032e-03 4.0657208e-03],[0.99745506 0.00254495],"[8.1996521e-05 5.5145663e-01 4.4726574e-01 9.3352859e-04 1.9326099e-04
 6.5175642e-05 3.3131043e-06 4.5552054e-07 3.1587685e-08]",8.0,0-9
detected_faces_fgnet/079A08_face0.JPG,White,White,Male,3-9,"[7.3064286e-01 5.1501822e-05 1.3639168e-01 3.7644485e-03 2.1121618e-03
 4.2010550e-03 1.2283641e-01]",[9.5733106e-01 7.6446845e-04 2.7141038e-02 1.4763420e-02],[9.9996632e-01 3.3693563e-05],"[6.94315240e-05 8.67937386e-01 1.31840378e-01 1.03576975e-04
 3.63555046e-05 1.17386498e-05 9.61124442e-07 1.45140959e-07
 7.47587325e-09]",8.0,0-9
detected_faces_fgnet/075A00_face0.JPG,White,White,Female,0-2,"[8.3830196e-01 1.7625767e-04 4.1481271e-02 7.1394406e-02 1.0464052e-02
 1.6273833e-03 3.6554646e-02]",[9.5685393e-01 3.4492256e-05 4.2761628e-02 3.4995333e-04],[0.06210078 0.9378992 ],"[9.9362725e-01 6.1968607e-03 1.9652529e-05 3.7396141e-05 6.6768582e-05
 3.9180486e-05 1.0663858e-05 1.9408537e-06 2.3723379e-07]",0.0,0-9
detected_faces_fgnet/030A05_face0.JPG,Middle Eastern,White,Female,3-9,"[2.3629928e-01 1.4611901e-03 1.3669494e-01 4.9487321e-04 7.6130201e-04
 2.9302949e-02 5.9498543e-01]",[0.61353576 0.04953621 0.00402502 0.33290303],[0.10562041 0.89437956],"[2.9124399e-03 9.1393405e-01 8.1484735e-02 1.2853676e-03 2.8571961e-04
 8.5378990e-05 7.7647455e-06 3.8671060e-06 6.7510064e-07]",5.0,0-9
detected_faces_fgnet/046A10_face0.JPG,Latino_Hispanic,Black,Male,10-19,"[0.08275788 0.04734957 0.53199565 0.00091952 0.00487364 0.1093728
 0.22273085]",[0.23925051 0.40219605 0.00863905 0.34991437],[0.50494653 0.49505344],"[1.9935718e-04 4.6389246e-01 5.1838374e-01 1.6496297e-02 9.7232952e-04
 5.4990429e-05 7.8080012e-07 6.2618476e-08 4.9188329e-09]",10.0,10-19
detected_faces_fgnet/021A05_face0.JPG,Middle Eastern,White,Male,3-9,"[6.1343417e-02 1.6288522e-04 2.1905050e-02 3.5051137e-04 2.5034416e-04
 1.8054336e-02 8.9793348e-01]",[0.7206455  0.03225639 0.00390434 0.24319385],[0.7213212  0.27867872],"[7.9522943e-03 8.7774628e-01 9.6799769e-02 8.4823724e-03 4.8653646e-03
 3.2205493e-03 6.7541504e-04 2.1369346e-04 4.4228469e-05]",5.0,0-9
detected_faces_fgnet/022A16_face0.JPG,Middle Eastern,White,Male,20-29,"[2.11826250e-01 3.19235754e-04 8.02772269e-02 1.15903385e-04
 3.00372747e-04 1.34497241e-03 7.05816031e-01]",[0.9477766  0.00195852 0.00138978 0.04887503],[9.9996704e-01 3.2903863e-05],"[4.68802318e-06 1.30115062e-04 1.70657672e-02 5.85298300e-01
 3.86542916e-01 1.08509185e-02 1.04911160e-04 2.28657041e-06
 5.33684101e-08]",16.0,20-39
detected_faces_fgnet/047A09_face0.JPG,White,White,Female,10-19,"[0.43269897 0.00120721 0.24441788 0.00363011 0.00282843 0.02329161
 0.29192576]",[0.8502514  0.00830197 0.02820726 0.11323942],[0.03868651 0.9613135 ],"[2.8691567e-05 7.5202085e-02 6.2927800e-01 2.8347594e-01 1.1632610e-02
 3.7678381e-04 5.0534186e-06 7.4712284e-07 7.0674439e-08]",9.0,10-19
detected_faces_fgnet/061A07_face0.JPG,White,White,Female,3-9,"[8.1299144e-01 5.3527474e-04 8.6550452e-02 4.3266354e-04 6.2976702e-04
 2.8857929e-03 9.5974669e-02]",[9.8625976e-01 2.0621209e-04 4.1088583e-03 9.4252098e-03],[0.00699871 0.99300134],"[8.6789159e-04 8.2362753e-01 1.6780253e-01 6.8220035e-03 7.9726352e-04
 7.3670672e-05 6.8618474e-06 1.8600371e-06 4.1012254e-07]",7.0,0-9
detected_faces_fgnet/042A14_face0.JPG,White,White,Male,10-19,"[7.9822671e-01 5.3627574e-04 7.2199225e-02 2.1654150e-02 9.2372866e-03
 2.9395828e-03 9.5206879e-02]",[9.8927456e-01 9.7037082e-05 1.0247989e-02 3.8050977e-04],[0.68563527 0.31436476],"[1.3335451e-04 3.5349961e-02 5.1516753e-01 3.5792175e-01 7.4146569e-02
 1.6011899e-02 1.0720950e-03 1.8031347e-04 1.6548474e-05]",14.0,10-19
detected_faces_fgnet/018A18_face0.JPG,Latino_Hispanic,Indian,Female,20-29,"[0.02522891 0.02047035 0.7854276  0.00552093 0.06465197 0.08877948
 0.00992075]",[0.40823206 0.1105518  0.0325392  0.44867694],[3.7325593e-04 9.9962676e-01],"[1.7471962e-06 2.9777738e-04 6.1889574e-02 5.0017875e-01 3.8256714e-01
 5.2852985e-02 2.1309890e-03 7.9838974e-05 1.1940402e-06]",18.0,20-39
detected_faces_fgnet/034A13_face0.JPG,White,White,Female,10-19,"[8.6370635e-01 4.0168485e-05 3.9169498e-02 2.6974556e-04 1.9604845e-04
 8.3428941e-04 9.5783912e-02]",[9.9787164e-01 8.5350825e-04 3.4515062e-04 9.2971581e-04],[0.3807456 0.6192544],"[7.54810344e-06 1.43005485e-02 5.11169374e-01 4.19812173e-01
 5.20042814e-02 2.67984439e-03 2.51161055e-05 1.01830085e-06
 1.06999757e-07]",13.0,10-19
detected_faces_fgnet/079A10_face0.JPG,White,White,Male,3-9,"[5.3033715e-01 1.5313084e-04 1.5615748e-01 4.7192732e-03 1.9905968e-03
 1.9963777e-03 3.0464590e-01]",[9.9538457e-01 4.2062174e-04 1.9813485e-03 2.2134576e-03],[0.9952349  0.00476508],"[9.3006231e-05 6.9688243e-01 3.0069050e-01 1.4253559e-03 7.0893508e-04
 1.8550266e-04 1.2136700e-05 1.8943496e-06 2.5668132e-07]",10.0,0-9
detected_faces_fgnet/006A24_face0.JPG,Middle Eastern,Indian,Male,20-29,"[0.05059848 0.00118076 0.32396063 0.00435677 0.00801007 0.05400718
 0.5578861 ]",[0.16427356 0.01889206 0.03528723 0.7815471 ],[9.9975973e-01 2.4025051e-04],"[8.8963607e-05 1.1024416e-02 2.4960366e-01 6.1243880e-01 1.1791560e-01
 8.7905060e-03 1.3238346e-04 5.4009511e-06 1.9992564e-07]",24.0,20-39
detected_faces_fgnet/054A13_face0.JPG,White,White,Female,10-19,"[5.8346409e-01 5.2800260e-05 2.7683380e-01 1.4738223e-03 8.4138883e-04
 2.5136673e-03 1.3482046e-01]",[9.7676718e-01 3.1451610e-04 8.1941569e-03 1.4724131e-02],[0.07525314 0.9247468 ],"[9.1276874e-05 3.6767361e-01 6.1477810e-01 1.6167751e-02 1.2226796e-03
 6.5563130e-05 9.0752212e-07 1.1744231e-07 1.0665862e-08]",13.0,10-19
detected_faces_fgnet/041A19_face0.JPG,Latino_Hispanic,White,Male,10-19,"[2.8494027e-01 8.1149272e-05 3.4335190e-01 7.4045802e-04 2.1402368e-03
 4.9243174e-02 3.1950277e-01]",[8.5837364e-01 2.7235458e-04 1.5619010e-03 1.3979210e-01],[0.9863989  0.01360112],"[7.2513654e-07 1.7739633e-03 6.3303304e-01 3.5651368e-01 8.5449768e-03
 1.3325806e-04 3.8672457e-07 2.0560138e-08 7.9420326e-10]",19.0,10-19
detected_faces_fgnet/043A10_face0.JPG,White,White,Male,20-29,"[6.9516772e-01 5.5836508e-06 1.2496532e-02 4.1580710e-04 1.7304056e-04
 3.4187546e-03 2.8832251e-01]",[9.72756088e-01 1.07545675e-04 2.17300816e-03 2.49633901e-02],[0.8803586  0.11964144],"[2.3484076e-06 9.7114471e-04 2.0943998e-01 6.9824523e-01 8.5261926e-02
 6.0015232e-03 7.3974268e-05 3.6858798e-06 1.7616331e-07]",10.0,20-39
detected_faces_fgnet/031A06_face0.JPG,Middle Eastern,White,Male,3-9,"[1.2450025e-01 4.6280260e-07 5.4134461e-03 1.0389352e-05 5.3123517e-06
 3.0753040e-04 8.6976254e-01]",[9.9973893e-01 1.4151022e-06 6.7469659e-06 2.5287602e-04],[0.99861115 0.00138887],"[1.5403886e-03 9.3283683e-01 6.4863063e-02 4.9415213e-04 1.9103500e-04
 7.2360679e-05 2.0820883e-06 1.7908266e-07 8.8746450e-09]",6.0,0-9
detected_faces_fgnet/006A67_face0.JPG,Latino_Hispanic,Indian,Male,60-69,"[0.24083476 0.00193512 0.3590151  0.00386659 0.01441475 0.18853287
 0.19140078]",[0.38980052 0.00449118 0.02990011 0.5758082 ],[9.9985838e-01 1.4158564e-04],"[4.0474345e-04 4.7803769e-04 1.6748281e-03 5.5518182e-04 1.8574935e-03
 2.4107510e-02 4.5042917e-01 5.0419104e-01 1.6302027e-02]",67.0,60+
detected_faces_fgnet/056A12_face0.JPG,Latino_Hispanic,White,Male,3-9,"[0.25666985 0.00936281 0.63708454 0.00389153 0.00827088 0.0136836
 0.07103681]",[0.6932721  0.09966152 0.02992857 0.1771378 ],[0.8776881  0.12231186],"[0.04033728 0.55505687 0.18070656 0.08024363 0.0897962  0.03755441
 0.0103764  0.00513431 0.00079434]",12.0,0-9
detected_faces_fgnet/078A09_face0.JPG,Middle Eastern,White,Male,3-9,"[3.0069003e-01 4.4171701e-04 1.9295639e-01 6.1483087e-04 6.9071597e-04
 5.6487359e-03 4.9895763e-01]",[0.96027356 0.01183821 0.00255711 0.02533119],[0.9975094  0.00249055],"[2.1794080e-05 5.5125463e-01 4.4757572e-01 1.0773902e-03 6.3436863e-05
 6.9923753e-06 1.2131527e-07 1.7515449e-08 1.4713288e-09]",9.0,0-9
detected_faces_fgnet/081A03_face0.JPG,Middle Eastern,White,Male,3-9,"[4.2130817e-02 1.6640221e-05 1.1865878e-02 3.0882256e-05 3.4663361e-05
 4.3508811e-03 9.4157016e-01]",[0.9688984  0.00215282 0.00186358 0.02708515],[0.99768335 0.00231665],"[1.1571533e-01 8.7989366e-01 4.1742739e-03 1.1065787e-04 5.6431734e-05
 4.4257296e-05 4.9100445e-06 4.9386040e-07 2.3821308e-08]",3.0,0-9
detected_faces_fgnet/013A41_face0.JPG,Middle Eastern,Indian,Male,40-49,"[1.3352001e-01 4.4296306e-05 2.7857500e-01 2.4537628e-03 1.8546445e-03
 2.2134867e-01 3.6220360e-01]",[1.3949370e-01 7.5899850e-05 6.7904657e-03 8.5363990e-01],[9.9999726e-01 2.7602130e-06],"[7.2696363e-05 3.0658446e-04 1.6836199e-03 1.6863013e-02 3.9155176e-01
 5.6287265e-01 2.6492378e-02 1.5634742e-04 1.0259871e-06]",41.0,40-59
detected_faces_fgnet/048A10_face0.JPG,Middle Eastern,White,Male,10-19,"[2.3272674e-01 6.8684840e-06 1.9863129e-03 9.9540237e-05 4.4392051e-05
 3.2586176e-03 7.6187748e-01]",[9.9508977e-01 2.4736207e-04 4.4866369e-04 4.2141732e-03],[0.9446696  0.05533037],"[7.1892311e-05 1.0217099e-01 7.4208939e-01 1.4365618e-01 1.0525550e-02
 1.4412072e-03 3.9360879e-05 4.8213442e-06 6.2706090e-07]",10.0,10-19
detected_faces_fgnet/020A22_face0.JPG,White,White,Female,30-39,"[8.7841433e-01 1.7247052e-05 9.7995900e-02 5.5824112e-05 1.6980433e-04
 3.5557165e-04 2.2991348e-02]",[9.9743420e-01 4.0831877e-05 7.5354584e-04 1.7714642e-03],[7.7706872e-04 9.9922293e-01],"[5.2848122e-08 1.7949865e-06 6.9456361e-04 5.9760716e-02 6.0128945e-01
 3.2096893e-01 1.7149542e-02 1.3466284e-04 2.9823346e-07]",22.0,20-39
detected_faces_fgnet/066A02b_face0.JPG,White,White,Female,3-9,"[0.36826354 0.00039658 0.31535938 0.00132507 0.0010846  0.01418673
 0.29938403]",[9.6170288e-01 5.4171606e-04 5.1169661e-03 3.2638386e-02],[0.19047844 0.8095215 ],"[1.8874222e-01 8.0259103e-01 6.8042143e-03 4.8427269e-04 5.6172058e-04
 6.5371883e-04 1.3094011e-04 2.9463297e-05 2.5063700e-06]",2.0,0-9
detected_faces_fgnet/034A35_face0.JPG,White,White,Female,20-29,"[9.3664819e-01 1.5582576e-05 2.8127629e-02 1.1009608e-03 4.2497672e-04
 4.0156092e-04 3.3281140e-02]",[9.9511403e-01 4.1942014e-05 3.9476827e-03 8.9635944e-04],[0.0596654 0.9403346],"[8.9592312e-08 1.3083799e-05 2.7058734e-02 5.4906350e-01 3.7733501e-01
 4.5568593e-02 9.3862164e-04 2.1657423e-05 6.6433824e-07]",35.0,20-39
detected_faces_fgnet/013A00_face0.JPG,White,White,Female,3-9,"[7.52108216e-01 2.57898151e-04 1.18776485e-01 3.03489212e-02
 5.68088843e-03 7.96605460e-03 8.48615170e-02]",[0.9752273  0.00263991 0.00578879 0.01634399],[0.12132943 0.8786706 ],"[1.3188715e-01 8.5509056e-01 8.7289587e-03 2.1648780e-03 1.5822180e-03
 4.4399619e-04 8.3548468e-05 1.5929423e-05 2.7870133e-06]",0.0,0-9
detected_faces_fgnet/015A00_face0.JPG,Middle Eastern,White,Female,0-2,"[0.14959243 0.00084008 0.09879986 0.00150831 0.00127309 0.01408058
 0.7339057 ]",[9.8746544e-01 6.5035868e-04 3.1287826e-03 8.7554473e-03],[0.46152896 0.5384711 ],"[7.1119696e-01 2.8689477e-01 8.8847498e-04 3.0590987e-04 4.0566461e-04
 2.5572046e-04 4.5696514e-05 6.1835808e-06 6.6403777e-07]",0.0,0-9
detected_faces_fgnet/021A16_face0.JPG,White,White,Male,20-29,"[9.3715948e-01 3.5823879e-04 1.3304929e-02 7.6597746e-05 7.4875330e-05
 2.5723390e-05 4.9000110e-02]",[9.9503803e-01 2.3973156e-03 5.9858337e-04 1.9660224e-03],[0.9467503  0.05324976],"[8.0478479e-08 1.9128552e-04 3.2252440e-01 6.5594214e-01 2.0664675e-02
 6.6920422e-04 7.9026913e-06 2.9788188e-07 5.9655880e-09]",16.0,20-39
detected_faces_fgnet/059A06_face0.JPG,White,White,Male,3-9,"[8.7365782e-01 1.7029025e-04 4.8164278e-02 8.2730455e-04 1.0944415e-03
 2.5857976e-03 7.3500052e-02]",[0.9575249  0.00227134 0.00623719 0.03396644],[0.830913 0.169087],"[4.7147502e-03 9.0309978e-01 8.6236246e-02 2.7947263e-03 1.6868918e-03
 1.2721190e-03 1.7762772e-04 1.6525097e-05 1.4253941e-06]",6.0,0-9
detected_faces_fgnet/013A19_face0.JPG,White,White,Male,20-29,"[8.24008644e-01 1.24851751e-04 5.65169603e-02 7.10664681e-05
 2.08884390e-04 1.68384276e-02 1.02231115e-01]",[9.8241216e-01 7.1137991e-05 3.1184003e-04 1.7204843e-02],[9.9996549e-01 3.4570734e-05],"[1.8560850e-06 3.4647197e-05 8.2332287e-03 5.0180447e-01 4.3604302e-01
 5.2322235e-02 1.5150690e-03 4.3876611e-05 1.6897928e-06]",19.0,20-39
detected_faces_fgnet/033A10_face0.JPG,White,White,Male,3-9,"[5.8850545e-01 1.4032102e-04 1.7621849e-01 1.6220144e-03 8.1690832e-04
 8.2992464e-03 2.2439753e-01]",[0.9312787  0.0020246  0.00277346 0.06392318],[0.99538594 0.00461405],"[6.6216860e-04 7.2501791e-01 2.6407000e-01 7.1147783e-03 2.8123010e-03
 3.1408513e-04 7.8623452e-06 7.8437597e-07 5.6981285e-08]",10.0,0-9
detected_faces_fgnet/061A19_face0.JPG,East Asian,White,Female,20-29,"[2.7181298e-02 1.6098851e-04 2.7160032e-02 8.7059087e-01 7.2378628e-02
 8.4140775e-04 1.6868723e-03]",[5.5245757e-01 4.3771495e-04 4.4422084e-01 2.8838282e-03],[0.00772821 0.9922718 ],"[3.4881825e-07 2.2982134e-04 1.3267018e-01 8.0201524e-01 6.4027958e-02
 1.0520677e-03 4.0288201e-06 3.9209834e-07 1.0639204e-08]",19.0,20-39
detected_faces_fgnet/078A02_face0.JPG,White,White,Male,3-9,"[9.9012548e-01 2.3567054e-08 1.2871655e-04 9.7856591e-06 2.8124146e-06
 2.3548823e-06 9.7309398e-03]",[9.9991596e-01 9.4951685e-07 5.1904572e-05 3.1261912e-05],[0.9400494  0.05995059],"[8.5972492e-03 9.6528155e-01 2.6016418e-02 5.1210882e-05 1.9230052e-05
 2.6630043e-05 6.6397311e-06 8.3085854e-07 2.4052699e-07]",2.0,0-9
detected_faces_fgnet/031A02_face0.JPG,Middle Eastern,White,Male,3-9,"[1.8341587e-01 1.5887630e-04 2.3326054e-01 1.3789708e-04 2.4791961e-04
 5.5800922e-02 5.2697796e-01]",[9.510712e-01 8.918962e-05 6.842222e-04 4.815535e-02],[0.98796904 0.01203094],"[4.4614426e-03 9.8421448e-01 1.1190438e-02 5.9488313e-05 4.1320396e-05
 2.9513150e-05 2.7814547e-06 5.3026929e-07 4.1165862e-08]",2.0,0-9
detected_faces_fgnet/080A05_face0.JPG,Middle Eastern,White,Male,3-9,"[5.9967134e-02 2.0809693e-04 1.6374290e-01 4.0641469e-05 1.3626748e-04
 1.2079052e-01 6.5511441e-01]",[0.7466793  0.01218472 0.00387727 0.23725872],[0.9987615 0.0012385],"[5.6241592e-04 9.7364390e-01 2.5710020e-02 6.9527065e-05 1.0691582e-05
 3.2948972e-06 7.2793405e-08 9.4219592e-09 3.9833056e-10]",5.0,0-9
detected_faces_fgnet/042A06_face0.JPG,White,White,Male,3-9,"[9.41855609e-01 1.25783645e-05 1.34027749e-02 1.09002591e-04
 8.41209840e-05 3.87860462e-04 4.41481285e-02]",[9.9992418e-01 3.7185278e-06 1.9648636e-05 5.2422507e-05],[0.9952503  0.00474972],"[2.8238001e-03 9.5158398e-01 4.4172157e-02 2.5864501e-04 4.2723297e-04
 6.0867995e-04 1.0260500e-04 1.9758389e-05 3.1198661e-06]",6.0,0-9
detected_faces_fgnet/015A15_face0.JPG,White,White,Female,20-29,"[7.3535401e-01 1.5086059e-04 4.3326482e-02 6.8313304e-05 1.9010677e-04
 6.0470036e-04 2.2030559e-01]",[9.9667215e-01 6.2824105e-04 8.3614310e-04 1.8635141e-03],[0.147061 0.852939],"[1.3828918e-08 7.8059253e-05 2.8111115e-01 6.9907105e-01 1.9639952e-02
 9.9570680e-05 1.3998823e-07 3.0319549e-09 1.1226469e-10]",15.0,20-39
detected_faces_fgnet/002A38_face0.JPG,Latino_Hispanic,Indian,Female,40-49,"[2.7054578e-01 3.2941090e-05 4.8771644e-01 5.5455792e-05 2.9553933e-04
 9.9658698e-02 1.4169510e-01]",[0.47048226 0.00054956 0.00842638 0.5205418 ],[4.3208427e-05 9.9995679e-01],"[8.0854363e-08 2.0630735e-06 3.9975002e-04 1.1624884e-02 2.0009665e-01
 5.0561965e-01 2.7219766e-01 9.9258823e-03 1.3334744e-04]",38.0,40-59
detected_faces_fgnet/064A01_face0.JPG,White,White,Male,3-9,"[0.4891752  0.09961017 0.17353293 0.05193093 0.02964743 0.01090689
 0.1451965 ]",[0.88662875 0.03449353 0.07671105 0.00216667],[0.7287442  0.27125582],"[4.5638919e-01 5.3558445e-01 4.5266193e-03 1.4470721e-03 1.0786370e-03
 7.0601021e-04 2.2027602e-04 3.9291215e-05 8.4146714e-06]",1.0,0-9
detected_faces_fgnet/011A07_face0.JPG,Middle Eastern,White,Male,3-9,"[2.50512093e-01 1.73525384e-03 1.40733659e-01 1.03625105e-04
 2.24703705e-04 1.28175125e-01 4.78515536e-01]",[8.3459985e-01 4.3355268e-03 3.1305800e-04 1.6075155e-01],[0.98888564 0.01111435],"[7.8612622e-03 9.7231984e-01 1.9095853e-02 5.0542055e-04 1.7560368e-04
 3.9806313e-05 1.9165127e-06 2.3486427e-07 2.0485100e-08]",7.0,0-9
detected_faces_fgnet/056A02_face0.JPG,White,White,Male,3-9,"[8.7020880e-01 2.8347732e-02 5.7661287e-02 7.8746339e-04 2.9935203e-03
 3.7560007e-03 3.6245078e-02]",[0.9590536  0.03706413 0.00263314 0.00124912],[0.7974246  0.20257542],"[6.90539181e-02 9.24755633e-01 5.63367549e-03 1.43679717e-04
 1.72867192e-04 1.30229877e-04 7.21430260e-05 2.36866326e-05
 1.42521285e-05]",2.0,0-9
detected_faces_fgnet/007A38_face0.JPG,White,White,Male,30-39,"[9.9623197e-01 2.8228823e-07 1.6015890e-03 2.6875066e-06 3.5462372e-06
 3.0357727e-05 2.1295710e-03]",[9.9997389e-01 1.5456061e-07 7.9916699e-06 1.7911187e-05],[9.999963e-01 3.668654e-06],"[6.95643678e-07 1.04541195e-05 6.14811899e-03 1.19784236e-01
 4.73210484e-01 3.81851763e-01 1.88231207e-02 1.69462073e-04
 1.68612280e-06]",38.0,20-39
detected_faces_fgnet/010A15_face0.JPG,Indian,Indian,Female,20-29,"[1.8966822e-02 3.6740970e-04 3.0979693e-01 1.3333136e-03 8.9668259e-03
 6.4761621e-01 1.2952386e-02]",[0.04238915 0.00220403 0.00166876 0.95373803],[6.5932091e-04 9.9934065e-01],"[3.4161963e-07 1.6933895e-03 4.3342307e-01 5.3336000e-01 3.0635837e-02
 8.8332419e-04 3.7937582e-06 2.0979243e-07 7.1322517e-09]",15.0,20-39
detected_faces_fgnet/069A10_face0.JPG,Middle Eastern,White,Male,10-19,"[2.61092812e-01 2.89362215e-05 6.38269037e-02 1.20958015e-04
 2.72445119e-04 2.37714555e-02 6.50886416e-01]",[9.4406587e-01 1.1148241e-04 4.0946700e-04 5.5413153e-02],[0.8273429  0.17265706],"[2.58645377e-05 3.91944975e-01 6.06105030e-01 1.81083486e-03
 1.00194797e-04 1.27889216e-05 2.77273472e-07 7.02485323e-08
 1.04896705e-08]",10.0,10-19
detected_faces_fgnet/042A08_face0.JPG,White,White,Male,10-19,"[6.2649387e-01 2.2822049e-05 2.8132798e-02 2.6701215e-05 4.0196235e-05
 1.0074616e-03 3.4427616e-01]",[9.9944639e-01 8.3222236e-05 3.7124410e-05 4.3328511e-04],[0.98886    0.01114002],"[3.4310026e-05 4.2604366e-01 5.7303935e-01 8.2542154e-04 4.9760289e-05
 7.3866163e-06 9.1005525e-08 8.0971976e-09 7.5431977e-10]",8.0,10-19
detected_faces_fgnet/050A18_face0.JPG,Middle Eastern,White,Male,20-29,"[1.2377346e-01 1.2637585e-04 1.3775742e-01 1.0622748e-03 1.3572039e-03
 1.8502314e-02 7.1742094e-01]",[0.8767039  0.00137522 0.01381489 0.10810599],[9.9992043e-01 7.9611535e-05],"[2.1166452e-06 5.1853163e-05 2.0503916e-02 6.9312048e-01 2.7188271e-01
 1.4280561e-02 1.5317654e-04 5.0200683e-06 1.3540632e-07]",18.0,20-39
detected_faces_fgnet/028A34_face0.JPG,White,White,Male,40-49,"[9.5552719e-01 2.1177329e-05 2.7024008e-02 3.3786248e-05 7.2223542e-05
 2.2573513e-03 1.5064226e-02]",[9.9515444e-01 4.3211905e-05 9.1316452e-04 3.8891584e-03],[9.9981755e-01 1.8243861e-04],"[2.7295348e-05 2.5573571e-04 3.3910009e-03 3.5060016e-03 7.0527732e-02
 5.5081433e-01 3.6449149e-01 6.9053769e-03 8.1022437e-05]",34.0,40-59
detected_faces_fgnet/028A28_face0.JPG,White,White,Male,40-49,"[8.7540442e-01 1.0586089e-04 8.7092847e-02 1.2564655e-04 1.3843138e-04
 2.0473937e-03 3.5085399e-02]",[9.9923867e-01 6.3760990e-06 4.6771027e-05 7.0815830e-04],[9.9998665e-01 1.3287840e-05],"[1.5790346e-06 6.0173556e-06 2.2873915e-04 5.0981138e-03 2.0720620e-01
 6.6263115e-01 1.2341555e-01 1.3984102e-03 1.4217845e-05]",28.0,40-59
detected_faces_fgnet/032A40_face0.JPG,Latino_Hispanic,White,Female,40-49,"[0.4253903  0.00318956 0.46837395 0.0005259  0.00145082 0.01478138
 0.08628807]",[0.9562172  0.01047391 0.0204953  0.0128135 ],[0.0026946 0.9973054],"[1.2850953e-05 2.1021655e-04 1.3962229e-03 3.6238569e-03 7.1800262e-02
 4.1679814e-01 4.1149652e-01 9.0731733e-02 3.9301994e-03]",40.0,40-59
detected_faces_fgnet/031A12_face0.JPG,Middle Eastern,White,Male,10-19,"[1.8664864e-01 2.4651870e-06 2.2660000e-02 5.8249658e-05 3.8840022e-05
 1.0266845e-03 7.8956515e-01]",[9.9583757e-01 1.9950323e-05 2.3404554e-04 3.9084512e-03],[0.99707586 0.00292421],"[1.3990309e-04 1.9711196e-01 7.8409940e-01 1.5655223e-02 2.5930605e-03
 3.9363417e-04 6.2397467e-06 6.3933493e-07 2.4161887e-08]",12.0,10-19
detected_faces_fgnet/041A02_face0.JPG,Middle Eastern,White,Male,3-9,"[2.3983297e-01 1.9340180e-03 2.9281053e-01 4.8548518e-05 4.1570183e-04
 7.8789078e-02 3.8616914e-01]",[7.9958516e-01 2.7238543e-03 4.1460633e-04 1.9727631e-01],[0.79891866 0.2010813 ],"[5.0517205e-02 9.3961704e-01 9.2252698e-03 1.5135971e-04 1.8681127e-04
 2.5367280e-04 4.0016672e-05 7.5908902e-06 9.8117175e-07]",2.0,0-9
detected_faces_fgnet/051A00_face0.JPG,Latino_Hispanic,White,Male,0-2,"[0.14594369 0.03418703 0.35049656 0.00267822 0.01123286 0.18573672
 0.26972497]",[0.6989829  0.01408872 0.05759713 0.22933124],[0.6509123  0.34908772],"[9.2992049e-01 6.3430436e-02 5.9148297e-04 2.9628526e-04 1.4142554e-03
 2.2701160e-03 1.4280909e-03 5.5996032e-04 8.8921057e-05]",0.0,0-9
detected_faces_fgnet/021A18_face0.JPG,White,White,Female,20-29,"[8.9951575e-01 8.7454981e-05 4.2709436e-02 1.7715800e-04 2.0015170e-04
 1.5818210e-04 5.7151880e-02]",[9.8693520e-01 3.6419363e-04 1.1745894e-02 9.5472374e-04],[0.49936414 0.50063586],"[1.4917568e-06 2.2980447e-03 3.5813034e-01 5.6419104e-01 7.2142668e-02
 3.2027173e-03 3.2308020e-05 1.3383810e-06 4.1559385e-08]",18.0,20-39
