face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0946_face0.png,White,White,Male,40-49,"[9.2449361e-01 5.1823305e-04 5.2987974e-02 4.4988996e-05 5.2205898e-04
 7.5337780e-03 1.3899493e-02]",[9.9842262e-01 1.7074318e-04 3.6053429e-04 1.0461687e-03],[9.9990976e-01 9.0264206e-05],"[4.0490788e-05 1.2153066e-03 2.9262483e-02 2.3881389e-02 1.2626627e-01
 5.5809581e-01 2.5315458e-01 7.7927425e-03 2.9092559e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0947_face0.png,Middle Eastern,Asian,Male,60-69,"[0.10560106 0.00116862 0.29349104 0.0078887  0.01997641 0.09445561
 0.47741863]",[0.1692658  0.00126998 0.6355086  0.19395563],[0.94027936 0.05972063],"[0.0004761  0.00218946 0.00832191 0.00620343 0.02315637 0.08335372
 0.3302061  0.3621483  0.18394463]",Others,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0948_face0.png,White,White,Male,20-29,"[6.22899175e-01 1.95591696e-04 1.66810066e-01 4.87220968e-04
 2.13586609e-03 1.06706716e-01 1.00765377e-01]",[0.5321917  0.00219295 0.00337485 0.46224058],[9.9999881e-01 1.2428158e-06],"[5.8725163e-07 7.6527009e-05 1.7499005e-02 5.8375937e-01 3.7899572e-01
 1.9570936e-02 9.6809206e-05 1.0298530e-06 2.4979160e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0949_face0.png,Black,Black,Male,20-29,"[1.00104946e-04 5.19951582e-01 3.14553664e-03 4.56692178e-05
 1.74353714e-03 4.74834025e-01 1.79493640e-04]",[5.7278361e-05 9.3998468e-01 1.9603445e-04 5.9762020e-02],[9.9999774e-01 2.2494582e-06],"[5.1749748e-07 4.1511090e-04 1.0755210e-01 7.0747119e-01 1.7420980e-01
 1.0213323e-02 1.3448978e-04 3.4228947e-06 1.1509395e-07]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0950_face0.png,White,White,Male,60-69,"[0.58751065 0.00350123 0.09686561 0.00649432 0.02407967 0.03787653
 0.24367197]",[9.5658892e-01 6.5441051e-04 3.9232008e-02 3.5246757e-03],[0.8830301  0.11696991],"[9.4192772e-05 3.1955558e-04 1.2807555e-03 1.6356281e-03 7.4593024e-03
 5.3198021e-02 3.1550243e-01 3.2250234e-01 2.9800788e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0951_face0.png,White,White,Male,40-49,"[5.8986086e-01 4.3341360e-04 3.9617956e-02 2.2765485e-04 3.5089831e-04
 2.7273849e-03 3.6678189e-01]",[9.9462992e-01 1.4931032e-04 4.0946325e-04 4.8113330e-03],[9.9997181e-01 2.8212113e-05],"[8.0714990e-06 5.5763462e-06 5.8265712e-05 8.2323339e-04 6.0084373e-02
 6.6146934e-01 2.7177805e-01 5.7200519e-03 5.3074124e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0952_face0.png,White,White,Male,40-49,"[9.7982997e-01 4.5090160e-06 8.0301100e-03 1.2008348e-05 4.4609311e-05
 3.2105748e-04 1.1757783e-02]",[9.9891394e-01 2.4880048e-05 1.6226714e-04 8.9888967e-04],[9.9958366e-01 4.1636446e-04],"[2.9208829e-07 1.4178228e-06 9.5080977e-05 1.7234652e-03 7.9421528e-02
 6.7134082e-01 2.4476297e-01 2.6033397e-03 5.0995157e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0953_face0.png,White,White,Male,30-39,"[9.6221131e-01 2.1046468e-05 8.8828802e-03 1.7438733e-04 5.3589029e-04
 1.1500032e-03 2.7024612e-02]",[9.8358995e-01 5.9003610e-04 1.9023662e-03 1.3917660e-02],[9.999923e-01 7.713229e-06],"[2.4186436e-06 7.9537633e-05 9.3050841e-03 1.8156184e-01 5.1689023e-01
 2.7751064e-01 1.4478549e-02 1.6825044e-04 3.5006954e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0954_face0.png,Black,Black,Male,20-29,"[1.9671715e-07 9.9998003e-01 2.6343560e-06 7.0966206e-09 1.3485179e-07
 1.6614596e-05 3.6047814e-07]",[2.4684925e-07 9.9999678e-01 2.9769635e-07 2.6482994e-06],[9.9999321e-01 6.7689334e-06],"[2.3999925e-07 5.1696370e-05 3.1361036e-02 5.5445403e-01 3.5489535e-01
 5.6769114e-02 2.4134032e-03 5.2083476e-05 3.0750682e-06]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0955_face0.png,White,White,Male,50-59,"[0.6299564  0.00973149 0.19405526 0.00273131 0.00633838 0.01781053
 0.13937658]",[0.9332157  0.00249935 0.03460739 0.02967755],[9.9997777e-01 2.2208018e-05],"[6.8758641e-06 9.2132987e-06 3.1648617e-04 4.2254110e-03 6.5719470e-02
 4.0167698e-01 4.8647460e-01 3.9706521e-02 1.8645024e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0956_face0.png,White,White,Male,40-49,"[9.79464829e-01 3.15823058e-06 1.20788021e-02 1.21348676e-04
 2.66490882e-04 4.29545675e-04 7.63591146e-03]",[9.9920052e-01 1.1515723e-05 1.3868605e-04 6.4932927e-04],[9.9997377e-01 2.6252857e-05],"[9.9799104e-07 7.3673923e-06 1.1784314e-03 3.1765364e-02 3.9572307e-01
 5.2670556e-01 4.4238303e-02 3.7480492e-04 6.0487209e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0957_face0.png,White,White,Male,40-49,"[6.3575262e-01 7.2631764e-04 2.0917758e-01 4.6360822e-04 1.1474652e-03
 1.1377373e-02 1.4135498e-01]",[9.8143589e-01 1.9845000e-04 1.6818531e-03 1.6683830e-02],[9.9980867e-01 1.9133359e-04],"[5.9193106e-05 1.3461951e-04 1.0234363e-03 1.7951740e-03 5.8306955e-02
 4.8120806e-01 4.4048798e-01 1.6642572e-02 3.4197711e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0958_face0.png,Black,Black,Male,40-49,"[9.0345310e-07 9.9988550e-01 1.8992994e-05 5.1632952e-08 9.0252149e-07
 9.2697112e-05 9.1287825e-07]",[5.5579250e-07 9.9998444e-01 1.4922816e-06 1.3485808e-05],[9.999947e-01 5.289156e-06],"[1.0442693e-07 7.2000324e-07 1.8128502e-04 4.5403473e-02 3.6863488e-01
 5.2986205e-01 5.5319276e-02 5.8078492e-04 1.7410741e-05]",Black,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0959_face0.png,Black,Black,Male,30-39,"[1.1130557e-05 9.9970531e-01 1.8180754e-04 2.0463378e-07 1.7174967e-06
 8.2000690e-05 1.7850369e-05]",[1.2363109e-06 9.9998516e-01 8.5262673e-07 1.2786424e-05],[9.9998820e-01 1.1793126e-05],"[4.3104347e-07 7.2298803e-06 2.9549270e-03 2.3575792e-01 5.1506579e-01
 2.2696544e-01 1.8808093e-02 4.2072244e-04 1.9417881e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0960_face0.png,White,White,Male,50-59,"[9.7963709e-01 7.1514340e-04 4.0288726e-03 5.2788568e-05 6.5132580e-04
 3.4724297e-03 1.1442439e-02]",[9.9849975e-01 5.4849592e-05 1.8227857e-04 1.2632018e-03],[9.9999404e-01 6.0050866e-06],"[3.1018697e-06 2.3262295e-05 2.8095655e-03 1.1857323e-02 2.2684742e-02
 1.9257478e-01 5.9593451e-01 1.5788871e-01 1.6224038e-02]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0961_face0.png,White,White,Male,40-49,"[7.4883932e-01 1.3583727e-04 1.8931015e-01 7.7933748e-03 5.5872048e-03
 1.5026328e-02 3.3307750e-02]",[9.79314685e-01 1.21269884e-04 1.20878350e-02 8.47620331e-03],[9.9998105e-01 1.8951265e-05],"[1.0222350e-05 7.5446704e-05 1.0648813e-03 1.8958401e-02 2.9339218e-01
 6.0301083e-01 8.2576953e-02 9.0305193e-04 8.1164299e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0962_face0.png,Middle Eastern,White,Male,40-49,"[1.7930308e-01 6.8954733e-04 3.5935128e-01 8.6467437e-05 3.9144335e-04
 3.4681968e-02 4.2549619e-01]",[8.7991434e-01 6.8873726e-04 7.2964135e-04 1.1866722e-01],[9.9999666e-01 3.2853072e-06],"[1.5870154e-06 3.6264248e-06 1.4966988e-04 9.8331901e-04 7.2857372e-02
 6.7773247e-01 2.4644245e-01 1.8155858e-03 1.3934338e-05]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0963_face0.png,Middle Eastern,White,Male,60-69,"[0.3594971  0.00149607 0.11940646 0.01960831 0.03325547 0.01196783
 0.45476872]",[7.6994306e-01 6.1549287e-04 2.2387621e-01 5.5652349e-03],[9.999229e-01 7.712890e-05],"[4.7863577e-05 6.0839731e-05 6.0059084e-04 7.2808028e-04 5.8684535e-03
 4.9463734e-02 3.9950544e-01 4.5725465e-01 8.6470254e-02]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0964_face0.png,Black,Black,Male,30-39,"[4.0254346e-07 9.9998212e-01 7.7107916e-06 8.3242433e-08 6.1398214e-07
 8.3081923e-06 7.6872493e-07]",[7.8204255e-07 9.9998963e-01 2.1739622e-06 7.3598767e-06],[9.9999851e-01 1.5158911e-06],"[1.4812075e-06 2.0362466e-05 1.1599474e-03 1.4703293e-01 4.4383132e-01
 3.8411433e-01 2.3530763e-02 2.9618599e-04 1.2771833e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0965_face0.png,White,White,Male,40-49,"[6.1835819e-01 5.6559220e-03 1.4523871e-01 5.3368357e-04 1.3191432e-03
 4.2809762e-02 1.8608466e-01]",[9.563690e-01 5.959889e-04 3.967318e-04 4.263831e-02],[9.9999815e-01 1.8419282e-06],"[4.7972203e-06 4.4973231e-06 1.5289894e-04 2.8852293e-02 3.9726764e-01
 4.9639246e-01 7.4761674e-02 2.4855912e-03 7.8127996e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0966_face0.png,East Asian,Asian,Male,30-39,"[7.0473499e-04 1.9405283e-05 8.2954420e-03 8.0270672e-01 1.8783599e-01
 2.0734832e-04 2.3030199e-04]",[1.3168390e-04 6.4204864e-06 9.9957436e-01 2.8753123e-04],[9.9998111e-01 1.8925364e-05],"[1.7734895e-06 1.3816649e-05 1.0997588e-03 4.2739779e-02 4.7436890e-01
 3.8046318e-01 9.4350673e-02 6.8715666e-03 9.0491325e-05]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0967_face0.png,Indian,Indian,Male,30-39,"[6.8922364e-03 8.6404279e-02 3.7154260e-01 2.1721558e-04 3.2790159e-03
 4.8732319e-01 4.4341423e-02]",[0.00508916 0.07430091 0.03792164 0.8826883 ],[9.999998e-01 1.985790e-07],"[2.2863233e-05 3.0198178e-04 5.4029939e-03 7.0867188e-02 4.6559623e-01
 3.9153215e-01 6.5062203e-02 1.2007019e-03 1.3628792e-05]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0968_face0.png,White,White,Male,40-49,"[8.82246077e-01 2.15625896e-05 1.04765914e-01 1.58467097e-04
 1.29307341e-03 4.97663347e-03 6.53826725e-03]",[9.9556994e-01 2.1841868e-05 2.7085540e-03 1.6996622e-03],[9.9999523e-01 4.7248363e-06],"[1.7349630e-06 4.0325656e-05 5.6159333e-03 2.8577803e-02 3.0913863e-01
 5.9979153e-01 5.6130476e-02 6.9816236e-04 5.3606873e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0969_face0.png,White,White,Male,50-59,"[9.4479364e-01 1.3763037e-04 2.5888329e-02 5.6196883e-04 1.2531409e-03
 1.8509399e-02 8.8558486e-03]",[9.9952286e-01 5.8470556e-07 8.6169217e-05 3.9038228e-04],[0.9549924  0.04500763],"[7.2376970e-05 2.8010175e-04 1.5159824e-03 2.1587778e-03 7.9710167e-03
 8.4881961e-02 5.4314214e-01 2.8906062e-01 7.0917070e-02]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0970_face0.png,Latino_Hispanic,Indian,Male,20-29,"[0.11736298 0.00766219 0.66998506 0.00636239 0.03103091 0.03577431
 0.1318221 ]",[0.2966701  0.0387342  0.19023864 0.47435707],[9.999999e-01 5.216862e-08],"[2.4650922e-07 8.9073110e-06 9.3156127e-03 6.3867849e-01 3.2914177e-01
 2.2312930e-02 5.2844052e-04 1.3459473e-05 1.7302177e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0971_face0.png,Black,Black,Male,40-49,"[2.5301100e-05 9.9901754e-01 8.5391839e-05 1.8186685e-07 2.5278043e-06
 2.9351806e-05 8.3959894e-04]",[9.0496527e-04 9.9871093e-01 6.8953166e-05 3.1516558e-04],[9.9999982e-01 1.5934035e-07],"[2.6002064e-07 3.3249469e-07 2.2894728e-05 2.0908635e-02 3.0820975e-01
 5.0063652e-01 1.5455921e-01 1.4277359e-02 1.3850236e-03]",Black,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0972_face0.png,White,White,Male,40-49,"[8.4959835e-01 4.0645874e-04 5.8984812e-02 3.8708659e-04 7.7514665e-04
 6.6644661e-03 8.3183728e-02]",[9.8237509e-01 5.9347064e-04 2.9931127e-04 1.6732166e-02],[9.9995261e-01 4.7349808e-05],"[3.9059842e-06 8.1817279e-06 1.8441523e-04 7.6810438e-03 1.9156615e-01
 6.3073927e-01 1.6615421e-01 3.5654234e-03 9.7312281e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0973_face0.png,Black,Black,Male,20-29,"[1.3753068e-05 9.9953425e-01 2.1502205e-04 1.9557212e-06 1.8089633e-05
 1.7135985e-04 4.5576548e-05]",[8.797965e-06 9.991556e-01 3.318652e-05 8.024063e-04],[9.999206e-01 7.935826e-05],"[1.5846049e-06 3.0998074e-04 1.1858996e-01 6.0409266e-01 2.3255898e-01
 4.1297823e-02 2.9720902e-03 1.6183993e-04 1.5025827e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0974_face0.png,White,White,Male,50-59,"[8.6136585e-01 1.8805407e-05 8.5641712e-02 6.3378498e-04 7.0361659e-04
 3.2055394e-03 4.8430752e-02]",[9.9957401e-01 2.7556865e-07 3.8048174e-04 4.5284170e-05],[0.99706143 0.00293858],"[1.5644252e-04 3.4152842e-04 2.4301787e-03 5.2187586e-04 5.8830511e-03
 8.7546341e-02 7.3121655e-01 1.6504346e-01 6.8605789e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0975_face0.png,Middle Eastern,White,Male,30-39,"[1.9840682e-01 2.6585632e-03 2.6862055e-01 4.2974061e-06 5.7158264e-05
 3.2838520e-02 4.9741402e-01]",[6.3031709e-01 1.5922470e-03 3.6757029e-04 3.6772308e-01],[1.0000000e+00 2.4325814e-08],"[6.5935177e-07 1.6915437e-06 5.0512055e-04 1.6592893e-01 6.8209594e-01
 1.4654632e-01 4.8550097e-03 6.5739441e-05 5.2842393e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0976_face0.png,Black,Black,Male,40-49,"[1.3643385e-04 9.5598882e-01 3.8926045e-03 1.6421609e-05 4.1822399e-04
 3.8736787e-02 8.1069651e-04]",[1.0532869e-05 9.8354101e-01 8.2211707e-05 1.6366247e-02],[9.9987239e-01 1.2767139e-04],"[2.2471226e-04 4.6782542e-04 9.7924075e-04 7.6416871e-03 1.3894881e-01
 4.5985413e-01 3.3619985e-01 5.1311247e-02 4.3724501e-03]",Black,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0977_face0.png,White,White,Male,30-39,"[8.9031529e-01 1.6232991e-05 9.1128878e-02 2.0596237e-04 3.1090129e-04
 5.5633765e-03 1.2459375e-02]",[9.9652886e-01 2.9855302e-05 5.1188556e-04 2.9294060e-03],[9.9999267e-01 7.3894271e-06],"[2.7385765e-06 7.7828270e-05 4.6181320e-03 8.7901600e-02 6.3566583e-01
 2.6822788e-01 3.4956124e-03 1.0223662e-05 1.4528467e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0978_face0.png,White,White,Male,40-49,"[9.4302636e-01 8.1159269e-06 3.3262506e-02 1.9144749e-05 5.6704299e-05
 1.9315213e-03 2.1695554e-02]",[9.83451188e-01 1.50664755e-05 1.70391024e-04 1.63633861e-02],[9.999978e-01 2.236509e-06],"[2.51024881e-06 1.59005358e-05 5.44634368e-03 3.48748490e-02
 2.64258176e-01 5.80324709e-01 1.13567166e-01 1.49873015e-03
 1.16164647e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0979_face0.png,White,White,Male,20-29,"[9.80774045e-01 1.20703035e-05 5.11228899e-03 1.76078720e-05
 3.02693606e-05 8.98015045e-04 1.31556671e-02]",[9.9117309e-01 1.4183592e-04 4.9863029e-05 8.6352704e-03],[9.9986893e-01 1.3103716e-04],"[9.0416739e-07 5.1973886e-05 2.6709773e-02 5.7812893e-01 3.3552283e-01
 5.7733160e-02 1.8258237e-03 2.5338772e-05 1.2740653e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0980_face0.png,Black,Black,Male,20-29,"[3.3777847e-05 9.9647951e-01 1.2158952e-03 1.0761259e-05 1.4940916e-04
 1.9145400e-03 1.9607533e-04]",[2.0516722e-05 9.9821240e-01 9.5930292e-05 1.6711159e-03],[0.9888585  0.01114147],"[4.5157658e-06 4.2737933e-04 4.4963401e-02 6.8849891e-01 2.4836591e-01
 1.7309407e-02 4.0583417e-04 2.2187127e-05 2.4770206e-06]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0981_face0.png,Indian,Indian,Male,20-29,"[2.2719332e-03 1.6069986e-03 1.7703705e-01 1.7157347e-04 4.0104315e-03
 7.7809829e-01 3.6803681e-02]",[5.2341120e-04 5.2251428e-04 3.5537507e-03 9.9540031e-01],[9.9999988e-01 1.3567504e-07],"[1.6424890e-07 1.9734753e-05 1.7308429e-02 7.7776951e-01 2.0030299e-01
 4.5823441e-03 1.6559792e-05 3.0864709e-07 2.5227294e-09]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0982_face0.png,White,White,Male,30-39,"[9.6101600e-01 1.9994720e-03 2.1243632e-02 1.5821401e-05 1.3153610e-04
 1.6313768e-03 1.3962108e-02]",[9.9797660e-01 1.9373962e-04 1.2601960e-04 1.7036430e-03],[9.9917132e-01 8.2868396e-04],"[2.4500690e-07 1.0588302e-05 5.3595067e-03 1.8534242e-01 5.1701576e-01
 2.7448586e-01 1.7341709e-02 4.2154084e-04 2.2383982e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0983_face0.png,Middle Eastern,White,Male,70+,"[3.6529541e-01 8.9830218e-04 3.7904467e-02 2.8348164e-04 1.0331338e-03
 2.3503562e-02 5.7108170e-01]",[0.90982294 0.00414664 0.0119874  0.07404308],[0.98824555 0.0117544 ],"[4.8021934e-06 1.5224330e-05 9.3136798e-05 6.7966088e-05 1.5694470e-04
 1.0430355e-03 2.4014136e-02 3.1414145e-01 6.6046333e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0984_face0.png,White,White,Male,70+,"[6.4371234e-01 2.2559764e-04 4.3412365e-02 9.4311115e-05 4.1144341e-04
 1.5618809e-02 2.9652512e-01]",[9.9612564e-01 3.8924907e-05 1.5255941e-04 3.6829100e-03],[0.9100893  0.08991069],"[6.48542700e-05 1.12713278e-04 4.56807640e-04 1.12999776e-04
 4.68440325e-04 5.16771246e-03 1.08371690e-01 3.83812994e-01
 5.01431763e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0985_face0.png,White,White,Male,40-49,"[5.6918609e-01 4.5626887e-04 3.0906376e-01 7.1452744e-03 7.0028813e-03
 1.1944573e-02 9.5201127e-02]",[9.7608799e-01 2.7307737e-04 1.0685717e-02 1.2953335e-02],[0.9987858  0.00121421],"[2.1633794e-05 9.2114242e-05 3.3688319e-03 1.3663646e-02 2.0436184e-01
 5.1671124e-01 2.5059074e-01 1.0919580e-02 2.7038029e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0986_face0.png,White,White,Male,20-29,"[0.5086761  0.02415238 0.30474985 0.00070862 0.00316679 0.02039739
 0.13814878]",[0.90332294 0.01229096 0.00277604 0.08161004],[9.9999887e-01 1.1588389e-06],"[6.6552168e-08 3.4091465e-06 6.5420675e-03 6.5401685e-01 3.2495335e-01
 1.4307167e-02 1.7474355e-04 2.3370035e-06 7.0398094e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0987_face0.png,Latino_Hispanic,White,Male,40-49,"[0.4305322  0.00056964 0.47737738 0.00578969 0.00470377 0.02006346
 0.06096381]",[9.9127853e-01 7.7765588e-05 4.2384737e-03 4.4052536e-03],[0.89338017 0.10661983],"[8.9171626e-06 5.0137423e-05 1.5139525e-03 2.8727135e-02 4.2088202e-01
 4.6228221e-01 8.4058829e-02 2.4130791e-03 6.3676482e-05]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0988_face0.png,Latino_Hispanic,Indian,Male,30-39,"[1.5382303e-02 1.0465100e-02 6.3161302e-01 6.0654304e-05 5.1319232e-04
 2.8872681e-01 5.3238809e-02]",[0.01202851 0.02618701 0.00181284 0.95997167],[9.9999958e-01 4.6435883e-07],"[1.7234134e-06 7.4050035e-06 6.3455652e-04 5.3281408e-02 5.7679051e-01
 3.4237939e-01 2.6629457e-02 2.7319707e-04 2.3351031e-06]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0989_face0.png,Latino_Hispanic,Indian,Male,30-39,"[0.21793434 0.00190684 0.56575996 0.01246616 0.0264895  0.03472203
 0.14072116]",[0.4138541  0.00915894 0.04598156 0.53100544],[9.9998665e-01 1.3382999e-05],"[1.5739079e-06 3.6937719e-05 6.2299371e-03 2.8888783e-01 5.9711391e-01
 1.0430344e-01 3.3590079e-03 6.5948814e-05 1.3488680e-06]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0990_face0.png,Black,Black,Male,20-29,"[1.7916847e-06 9.9997985e-01 1.3942261e-05 1.9254180e-07 1.6927521e-06
 1.3574966e-06 1.1047441e-06]",[2.3265459e-06 9.9999458e-01 2.4640731e-06 7.1981185e-07],[9.9983096e-01 1.6905557e-04],"[2.3596201e-06 4.6350414e-04 8.5743666e-02 6.6507113e-01 2.2411656e-01
 2.3542462e-02 1.0201270e-03 3.5646342e-05 4.5354823e-06]",Black,20-39
